id,source,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,building_type_Monolit,building_type_Other,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,condition_Other,SL_opera,SL_zvartnoc,SL_dalma,SL_central_cemetery,SL_zeytun_cemetery,SL_baghramyan_subway,SL_shengavit_subway,L_pharmacy,L_atm,L_car_wash,L_waste_disposal,L_parking,L_clinic,L_fuel,L_school,L_place_of_worship,L_music_school,L_university,L_kindergarten,L_bus_station,L_hospital,L_prison,L_stripclub,latitude,longitude
6-NM3-7,bars,-0.6143902089253828,-0.010892216929408,-0.0451064767468425,0.0585595220805061,0.0736838289929917,0.7109818915026133,1.242610399334403,-0.6585141456770521,-0.372383771202831,-0.83857262489157,2.158301022870102,-0.959245584433284,-0.5061807043661747,1.4485025057632637,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,-0.9000199121652293,2.326520666724973,-0.7922875620524901,-0.1049333646225594,0.5661563018762202,1.5621527861775129,1.5179141902254472,-0.4684479283877532,-1.0879454430157205,1.3117257199840104,0.9969863527448182,-1.1680449725842803,-0.9725411520125872,-1.1866231250933097,-1.0882777407653443,-1.1439269958102416,-0.6452521514520668,0.3152970278884322,-1.2823568503979654,-0.4994842701051498,-0.5043270896271058,-0.3759133718685952,-0.8454038857076834,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,0.1045115489446825,1.7688875717795798
4-3-1433,bars,-0.3120078045078751,0.5491331902535557,-0.0451064767468425,0.0585595220805061,1.3512918510173997,0.7109818915026133,-0.8047574690632269,1.5185702639262952,2.685401667129359,1.1925025576995232,-0.4633273993774061,1.0424859037436105,-0.5061807043661747,1.4485025057632637,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,0.1078228326421922,0.8665372140781009,0.7406986579948244,0.5688442226987421,-1.3839844392937553,0.0260905471071666,0.994395704500754,-0.8844571306828085,-0.4031112601095651,-0.5981186535272683,-0.7213404955064567,0.9399260368009078,-0.6452521514520668,1.2264558209279648,-1.2823568503979654,2.5579648984172825,1.7445486742730127,-0.3759133718685952,1.604690589370538,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,1.0207639737427825,0.6023430028787352
4-3-1434,bars,0.0728425283871346,0.1011128645071846,-0.0451064767468425,-0.7516475642388257,-0.9909895226940147,0.7109818915026133,-0.8047574690632269,1.5185702639262952,-0.372383771202831,1.1925025576995232,-0.4633273993774061,1.0424859037436105,-0.5061807043661747,-0.690368153331614,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,0.1078228326421922,0.8665372140781009,0.7406986579948244,0.5688442226987421,-1.3839844392937553,0.0260905471071666,0.994395704500754,-0.8844571306828085,-0.4031112601095651,-0.5981186535272683,-0.7213404955064567,0.9399260368009078,-0.6452521514520668,1.2264558209279648,-1.2823568503979654,2.5579648984172825,1.7445486742730127,-0.3759133718685952,1.604690589370538,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,1.0207639737427825,0.6023430028787352
4-3-1431,bars,-0.6693688279103841,-0.1228972983660008,-0.0451064767468425,-0.4815785354657151,-0.9909895226940147,-0.7095753991356447,-0.8047574690632269,-0.6585141456770521,-0.372383771202831,-0.83857262489157,2.158301022870102,-0.959245584433284,-0.5061807043661747,-0.690368153331614,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,-0.9000199121652293,2.326520666724973,-0.7922875620524901,-0.1049333646225594,0.1078228326421922,0.8665372140781009,0.7406986579948244,0.5688442226987421,-1.3839844392937553,0.0260905471071666,0.994395704500754,-0.8844571306828085,-0.4031112601095651,-0.5981186535272683,-0.7213404955064567,0.9399260368009078,-0.6452521514520668,1.2264558209279648,-1.2823568503979654,2.5579648984172825,1.7445486742730127,-0.3759133718685952,1.604690589370538,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,1.0207639737427825,0.6023430028787352
1-2-991,bars,0.0453532188946339,-1.018937949858743,-1.0463711254130217,-1.291785621785047,-0.9909895226940147,-0.7095753991356447,-0.8047574690632269,1.5185702639262952,-0.372383771202831,1.1925025576995232,2.158301022870102,1.0424859037436105,-0.5061807043661747,-0.690368153331614,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,-0.7545527347819325,-0.3890585818005033,-1.0049323936285872,-0.4048545402933816,0.1134346291525953,-0.576623591352728,-0.5387499263364717,-0.3172814468798646,-0.2892252817289607,0.5788902896048138,-0.3544032502475692,0.4189627786481204,0.9589439666195332,0.3152970278884322,0.0664381705881789,1.0292403141560662,1.7445486742730127,0.0499671728170819,0.7879924310111309,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,-0.2831618250842928,-0.2311957890156078
4-2-201,bars,-0.8068153753728876,-1.0122176449725473,-1.0463711254130217,1.4089046659460591,0.7124878400051957,-0.7095753991356447,-0.8047574690632269,-0.6585141456770521,2.685401667129359,1.1925025576995232,-0.4633273993774061,1.0424859037436105,-0.5061807043661747,1.4485025057632637,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,0.1078228326421922,0.8665372140781009,0.7406986579948244,0.5688442226987421,-1.3839844392937553,0.0260905471071666,0.994395704500754,-0.8844571306828085,-0.4031112601095651,-0.5981186535272683,-0.7213404955064567,0.9399260368009078,-0.6452521514520668,1.2264558209279648,-1.2823568503979654,2.5579648984172825,1.7445486742730127,-0.3759133718685952,1.604690589370538,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,1.0207639737427825,0.6023430028787352
1-B-97,bars,0.9250111226546562,-0.3558678677541139,-1.0463711254130217,-0.4815785354657151,1.3512918510173997,-0.7095753991356447,-0.8047574690632269,1.5185702639262952,2.685401667129359,-0.83857262489157,-0.4633273993774061,1.0424859037436105,-0.5061807043661747,1.4485025057632637,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,0.9953438771814008,1.952588824556431,1.995914158130862,0.1740852664148127,-1.4652606000900883,1.576757202276886,1.5327324096173058,-0.3172814468798646,-0.8586551736319827,-1.1866231250933097,-1.0882777407653443,-0.883445366733848,-0.6452521514520668,-0.5958617651511001,-0.6079593399048933,-0.4994842701051498,-0.5043270896271058,-0.3759133718685952,0.7879924310111309,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,0.6099193163148711,2.02259340514431
4-3-1432,bars,-0.4219650424778778,-0.8173288032728759,-0.0451064767468425,0.5986975796267273,0.925422510342597,-0.7095753991356447,-0.8047574690632269,1.5185702639262952,2.685401667129359,1.1925025576995232,2.158301022870102,1.0424859037436105,-0.5061807043661747,1.4485025057632637,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,0.1078228326421922,0.8665372140781009,0.7406986579948244,0.5688442226987421,-1.3839844392937553,0.0260905471071666,0.994395704500754,-0.8844571306828085,-0.4031112601095651,-0.5981186535272683,-0.7213404955064567,0.9399260368009078,-0.6452521514520668,1.2264558209279648,-1.2823568503979654,2.5579648984172825,1.7445486742730127,-0.3759133718685952,1.604690589370538,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,1.0207639737427825,0.6023430028787352
1-B-128,bars,2.7942841681447037,1.6467829883321647,0.9561581719193364,-0.2115095066926045,1.1383571806799984,0.7109818915026133,-0.8047574690632269,-0.6585141456770521,-0.372383771202831,1.1925025576995232,2.158301022870102,1.0424859037436105,-0.5061807043661747,1.4485025057632637,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,0.9953438771814008,1.952588824556431,1.995914158130862,0.1740852664148127,-1.4652606000900883,1.576757202276886,1.5327324096173058,-0.3172814468798646,-0.8586551736319827,-1.1866231250933097,-1.0882777407653443,-0.883445366733848,-0.6452521514520668,-0.5958617651511001,-0.6079593399048933,-0.4994842701051498,-0.5043270896271058,-0.3759133718685952,0.7879924310111309,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,0.6099193163148711,2.02259340514431
4-3-1412,bars,-0.3394971140003758,-0.2349023798025936,-0.0451064767468425,-1.0217165930119363,-0.9909895226940147,-0.7095753991356447,-0.8047574690632269,1.5185702639262952,-0.372383771202831,1.1925025576995232,2.158301022870102,1.0424859037436105,-0.5061807043661747,-0.690368153331614,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,0.1541133700585966,-0.7262093047679062,-0.8385635736303388,0.7134291899699078,0.4067823618281025,-1.3083662146131017,-0.0434179820713863,0.5334820788245511,-0.5169972384901695,-0.0096141819612272,4.41578093811797,-0.1020004795046669,-0.6452521514520668,-0.5958617651511001,0.0664381705881789,-0.4994842701051498,-0.5043270896271058,1.3276088068741132,-0.8454038857076834,-0.3442942734464122,0.1023603878024892,-0.0589694575184465,-0.0222552173736116,0.3688825193054518,-0.9352802647059008
1-2-990,bars,-0.1745612570453716,-1.1309430312953357,-1.0463711254130217,-1.0217165930119363,-0.9909895226940147,-0.7095753991356447,-0.8047574690632269,1.5185702639262952,-0.372383771202831,1.1925025576995232,2.158301022870102,1.0424859037436105,-0.5061807043661747,-0.690368153331614,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,-0.9460012537263208,0.2915402195920271,-0.124667517667706,-0.6874251609768629,-0.4947909450186397,-0.0581848145868398,-0.08590461327404,0.817069920726023,1.874608307502523,-0.0096141819612272,0.0125339950113183,-0.3624821085810606,-0.6452521514520668,-0.5958617651511001,0.7408356810812511,2.5579648984172825,-0.5043270896271058,1.3276088068741132,-0.0287057273482762,-0.3442942734464122,2.022806053694392,-0.0589694575184465,-0.0222552173736116,-0.1498977144184635,0.4694669916126465
4-3-1181,bars,-0.6693688279103843,-0.212501363515275,0.9561581719193364,-0.7516475642388257,-0.9909895226940147,-0.7095753991356447,-0.8047574690632269,-0.6585141456770521,-0.372383771202831,-0.83857262489157,2.158301022870102,-0.959245584433284,-0.5061807043661747,-0.690368153331614,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,0.1078228326421922,0.8665372140781009,0.7406986579948244,0.5688442226987421,-1.3839844392937553,0.0260905471071666,0.994395704500754,-0.8844571306828085,-0.4031112601095651,-0.5981186535272683,-0.7213404955064567,0.9399260368009078,-0.6452521514520668,1.2264558209279648,-1.2823568503979654,2.5579648984172825,1.7445486742730127,-0.3759133718685952,1.604690589370538,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,1.0207639737427825,0.6023430028787352
1-3-1912,bars,-0.8892833038503897,-0.3469074612391863,-0.0451064767468425,-1.0217165930119363,-1.2039241930314162,-0.7095753991356447,-0.8047574690632269,-0.6585141456770521,-0.372383771202831,-0.83857262489157,2.158301022870102,-0.959245584433284,-0.5061807043661747,-0.690368153331614,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,-0.9000199121652293,2.326520666724973,-0.7922875620524901,-0.1049333646225594,2.222900350890493,-2.721502160949994,0.4570025731470651,1.0295963175711704,2.9419526754090914,1.7069481058593514,-1.5045435917236256,-1.1680449725842803,-0.9725411520125872,-1.1866231250933097,-1.0882777407653443,-1.1439269958102416,-0.6452521514520668,-0.5958617651511001,-1.2823568503979654,-0.4994842701051498,-0.5043270896271058,-0.3759133718685952,-0.8454038857076834,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,-1.966051468254298,-2.304213262336455
1-3-2133,bars,1.782677578820678,2.3860165258136767,1.9574228205855155,-0.2115095066926045,-0.7780548523566134,2.131539182140872,-0.8047574690632269,1.5185702639262952,-0.372383771202831,1.1925025576995232,2.158301022870102,1.0424859037436105,-0.5061807043661747,1.4485025057632637,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,2.3629149393722098,3.0691583884068097,3.448537437220045,1.6445323816912731,-0.9673768336224844,2.726389377661333,2.8679525146080223,0.817069920726023,-0.4031112601095651,-0.0096141819612272,0.0125339950113183,-0.6229637376574543,-0.6452521514520668,-0.5958617651511001,2.0896307020673954,-0.4994842701051498,-0.5043270896271058,-0.3759133718685952,1.604690589370538,-0.3442942734464122,0.1023603878024892,-0.0589694575184465,-0.0222552173736116,1.6507569439413812,2.8441507097769967
6-NM3-6,bars,0.6501180277296492,-0.010892216929408,-0.0451064767468425,-1.291785621785047,-0.9909895226940147,0.7109818915026133,1.242610399334403,-0.6585141456770521,-0.372383771202831,-0.83857262489157,2.158301022870102,-0.959245584433284,-0.5061807043661747,1.4485025057632637,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,-0.9000199121652293,2.326520666724973,-0.7922875620524901,-0.1049333646225594,1.5765472914095884,-1.7672106031255916,0.0832935073301043,-0.1642795532571267,2.365484011747682,1.4843449091089755,-2.4946893506049834,0.817069920726023,-0.2892252817289607,-0.0096141819612272,0.0125339950113183,-0.883445366733848,0.1568459075837331,-0.5958617651511001,0.7408356810812511,-0.4994842701051498,-0.5043270896271058,-0.3759133718685952,1.604690589370538,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,-2.2046170807394887,-1.3199268185208592
1-3-2132,bars,-0.50443297095538,-0.3693084775265049,-0.0451064767468425,-1.291785621785047,-0.9909895226940147,-0.7095753991356447,-0.8047574690632269,-0.6585141456770521,-0.372383771202831,-0.83857262489157,-0.4633273993774061,-0.959245584433284,-0.5061807043661747,-0.690368153331614,-0.781565924958235,-0.5146568121713141,-0.4306344266192281,1.7094824061941607,-0.9000199121652293,2.326520666724973,-0.7922875620524901,-0.1049333646225594,-0.4350908777971176,0.3748590764173048,0.1199194788968829,-1.3569555488383602,-0.1433119185285366,0.5032634571125414,-0.332534326108957,-0.8844571306828085,-0.7447691952513783,-1.1866231250933097,-1.0882777407653443,-0.1020004795046669,-0.6452521514520668,0.3152970278884322,2.0896307020673954,-0.4994842701051498,-0.5043270896271058,0.901728262188436,-0.0287057273482762,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,-0.6767061999168167,0.7142263750477689
1-N-430,bars,2.299476597279691,0.9971535159999266,1.9574228205855155,0.5986975796267273,0.2866184993303931,2.131539182140872,-0.8047574690632269,1.5185702639262952,-0.372383771202831,1.1925025576995232,-0.4633273993774061,1.0424859037436105,-0.5061807043661747,1.4485025057632637,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,-0.968860778376397,-0.163322609238995,-0.6951635832587143,-0.6874251609768629,-0.0308170999428834,-0.2958994555030375,-0.5014445916219464,1.6678334464304387,0.8496345020770834,2.344403704302937,0.7464084855290936,0.1584811495717267,2.563140084691133,-0.5958617651511001,1.4152331915743237,-0.4994842701051498,1.7445486742730127,0.0499671728170819,3.2380869060893525,-0.3442942734464122,2.022806053694392,-0.0589694575184465,-0.0222552173736116,-0.3745594215774223,0.0489414866309831
6-ACH3-126,bars,-1.0817084702978943,-0.9965369335714244,-0.0451064767468425,-0.2115095066926045,-0.9909895226940147,-0.7095753991356447,-0.8047574690632269,1.5185702639262952,-0.372383771202831,-0.83857262489157,-0.4633273993774061,1.0424859037436105,-0.5061807043661747,-0.690368153331614,-0.781565924958235,-0.5146568121713141,-0.4306344266192281,1.7094824061941607,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,0.928479767579928,-0.7993555104691675,-0.0892831044591234,1.5695401787497971,0.7695646954488216,-0.6579929060917687,0.5166801682953054,1.6678334464304387,0.6218625453158746,-0.5981186535272683,-0.3544032502475692,-0.883445366733848,-0.6452521514520668,0.3152970278884322,0.0664381705881789,-0.4994842701051498,-0.5043270896271058,-0.3759133718685952,1.604690589370538,-0.3442942734464122,0.7425089430997902,-0.0589694575184465,-0.0222552173736116,0.9123149183628392,-1.4219387882029402
4-3-1429,bars,0.4302035517896437,2.3860165258136767,0.9561581719193364,-0.2115095066926045,0.925422510342597,0.7109818915026133,-0.8047574690632269,1.5185702639262952,-0.372383771202831,1.1925025576995232,2.158301022870102,1.0424859037436105,-0.5061807043661747,1.4485025057632637,-0.781565924958235,1.943042385431652,-0.4306344266192281,-0.584972384843849,1.1110865287349512,-0.4298263988377516,-0.7922875620524901,-0.1049333646225594,-0.4088024244495299,-0.4123103557982552,-0.8696025325852359,0.210681461450253,0.0273141938717125,-1.1752692640756708,-0.148598300780395,-0.3172814468798646,-0.7447691952513783,0.5788902896048138,0.3794712402702059,-0.6229637376574543,0.1568459075837331,0.3152970278884322,0.7408356810812511,-0.4994842701051498,-0.5043270896271058,-0.3759133718685952,-0.8454038857076834,-0.3442942734464122,-0.5377881674948117,-0.0589694575184465,-0.0222552173736116,0.1997367989579946,-0.4689400399935649
